	contig	logFC	logCPM	p-value	FDR	e-value	bitscore_x	Name	Unnamed: 0	db	entry	entryname	percent-id	align-length	mismatch	gap-opens	q.start	q.end	s.start	s.end	eval	bitscore_y	Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology IDs
890	TRINITY_DN8663_c0_g2_i1	4.39852510924497	6.04696146675522	0.0768036136461298	1				42771.0	sp	Q6IP82	CALU_XENLA	46.349	315.0	159.0	7.0	1468.0	536.0	6.0	314.0	3.37e-63	212.0	Q6IP82	CALU_XENLA	reviewed	Calumenin	calu	Xenopus laevis (African clawed frog)	315.0		endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; melanosome [GO:0042470]; sarcoplasmic reticulum lumen [GO:0033018]	endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; melanosome [GO:0042470]; sarcoplasmic reticulum lumen [GO:0033018]; calcium ion binding [GO:0005509]	calcium ion binding [GO:0005509]	GO:0005509; GO:0005576; GO:0005789; GO:0005794; GO:0033018; GO:0042470
891	TRINITY_DN9078_c0_g1_i1	-4.64200903289003	6.1533596991713795	0.0768401118326826	1				27248.0	sp	A0KJM0	PHNX_AERHH	50.0	110.0	55.0	0.0	1518.0	1189.0	170.0	279.0	1.56e-21	97.8	A0KJM0	PHNX_AERHH	reviewed	Phosphonoacetaldehyde hydrolase (Phosphonatase) (EC 3.11.1.1) (Phosphonoacetaldehyde phosphonohydrolase)	phnX AHA_1940	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240)	279.0	organic phosphonate catabolic process [GO:0019700]		magnesium ion binding [GO:0000287]; phosphonoacetaldehyde hydrolase activity [GO:0050194]; organic phosphonate catabolic process [GO:0019700]	magnesium ion binding [GO:0000287]; phosphonoacetaldehyde hydrolase activity [GO:0050194]	GO:0000287; GO:0019700; GO:0050194
892	TRINITY_DN8644_c0_g3_i1	4.39852510924497	6.04696146675522	0.0768551268169784	1																													
893	TRINITY_DN1202_c0_g1_i3	-4.64201201367238	6.1533596991713795	0.0769090745444317	1				35681.0	sp	Q54SV3	ALN1_DICDI	50.633	158.0	77.0	1.0	163.0	633.0	311.0	468.0	9.87e-49	176.0	Q54SV3	ALN1_DICDI	reviewed	Probable allantoinase 1 (EC 3.5.2.5)	allB1 DDB_G0282199	Dictyostelium discoideum (Slime mold)	649.0	allantoin catabolic process [GO:0000256]; purine nucleobase catabolic process [GO:0006145]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; allantoinase activity [GO:0004038]; cobalt ion binding [GO:0050897]; endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]; zinc ion binding [GO:0008270]; allantoin catabolic process [GO:0000256]; purine nucleobase catabolic process [GO:0006145]	allantoinase activity [GO:0004038]; cobalt ion binding [GO:0050897]; endodeoxyribonuclease activity, producing 5'-phosphomonoesters [GO:0016888]; zinc ion binding [GO:0008270]	GO:0000256; GO:0004038; GO:0005737; GO:0006145; GO:0008270; GO:0016888; GO:0050897
894	TRINITY_DN84980_c0_g1_i1	4.39852510924497	6.04696146675522	0.0769119813664961	1				42700.0	sp	P97503	NKX32_MOUSE	41.772	79.0	38.0	1.0	544.0	332.0	208.0	286.0	1.34e-09	62.0	P97503	NKX32_MOUSE	reviewed	Homeobox protein Nkx-3.2 (Bagpipe homeobox protein homolog 1) (Homeobox protein NK-3 homolog B)	Nkx3-2 Bapx1 Nkx-3.2 Nkx3b	Mus musculus (Mouse)	333.0	animal organ development [GO:0048513]; animal organ formation [GO:0048645]; cell differentiation [GO:0030154]; determination of left/right symmetry [GO:0007368]; digestive system development [GO:0055123]; embryonic skeletal system development [GO:0048706]; intestinal epithelial cell development [GO:0060576]; middle ear morphogenesis [GO:0042474]; negative regulation of apoptotic process [GO:0043066]; negative regulation of chondrocyte differentiation [GO:0032331]; negative regulation of transcription by RNA polymerase II [GO:0000122]; pancreas development [GO:0031016]; positive regulation of transcription by RNA polymerase II [GO:0045944]; skeletal system development [GO:0001501]; skeletal system morphogenesis [GO:0048705]; spleen development [GO:0048536]	nucleoplasm [GO:0005654]; nucleus [GO:0005634]	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; animal organ development [GO:0048513]; animal organ formation [GO:0048645]; cell differentiation [GO:0030154]; determination of left/right symmetry [GO:0007368]; digestive system development [GO:0055123]; embryonic skeletal system development [GO:0048706]; intestinal epithelial cell development [GO:0060576]; middle ear morphogenesis [GO:0042474]; negative regulation of apoptotic process [GO:0043066]; negative regulation of chondrocyte differentiation [GO:0032331]; negative regulation of transcription by RNA polymerase II [GO:0000122]; pancreas development [GO:0031016]; positive regulation of transcription by RNA polymerase II [GO:0045944]; skeletal system development [GO:0001501]; skeletal system morphogenesis [GO:0048705]; spleen development [GO:0048536]	DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription repressor activity, RNA polymerase II-specific [GO:0001227]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]	GO:0000122; GO:0000978; GO:0001227; GO:0001501; GO:0003700; GO:0005634; GO:0005654; GO:0007368; GO:0030154; GO:0031016; GO:0032331; GO:0042474; GO:0043066; GO:0043565; GO:0045944; GO:0048513; GO:0048536; GO:0048645; GO:0048705; GO:0048706; GO:0055123; GO:0060576
895	TRINITY_DN8350_c0_g2_i2	4.39852510924497	6.04696146675522	0.0769894140535853	1				19394.0	sp	Q17QG3	RIPL1_BOVIN	49.351000000000006	77.0	38.0	1.0	1162.0	932.0	287.0	362.0	1.4199999999999998e-12	73.2	Q17QG3	RIPL1_BOVIN	reviewed	RILP-like protein 1 (Rab-interacting lysosomal-like protein 1)	RILPL1	Bos taurus (Bovine)	403.0	epithelial cell morphogenesis [GO:0003382]; protein transport from ciliary membrane to plasma membrane [GO:1903445]; regulation of neuron death [GO:1901214]	centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; membrane [GO:0016020]	centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytosol [GO:0005829]; membrane [GO:0016020]; dynein light intermediate chain binding [GO:0051959]; protein dimerization activity [GO:0046983]; small GTPase binding [GO:0031267]; epithelial cell morphogenesis [GO:0003382]; protein transport from ciliary membrane to plasma membrane [GO:1903445]; regulation of neuron death [GO:1901214]	dynein light intermediate chain binding [GO:0051959]; protein dimerization activity [GO:0046983]; small GTPase binding [GO:0031267]	GO:0003382; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0016020; GO:0031267; GO:0046983; GO:0051959; GO:1901214; GO:1903445
896	TRINITY_DN81651_c0_g1_i1	4.39852510924497	6.04696146675522	0.0770250736699544	1																													
897	TRINITY_DN81867_c0_g1_i1	4.39852510924497	6.04696146675522	0.0770255111008975	1																													
898	TRINITY_DN79791_c0_g1_i1	4.39852510924497	6.04696146675522	0.0770830311323145	1				46042.0	sp	Q6PB75	PAPD7_MOUSE	33.831	201.0	122.0	4.0	80.0	667.0	79.0	273.0	3.29e-24	106.0	Q6PB75	PAPD7_MOUSE	reviewed	Terminal nucleotidyltransferase 4A (DNA polymerase sigma) (Non-canonical poly(A) RNA polymerase PAPD7) (EC 2.7.7.19) (PAP-associated domain-containing protein 7) (TRAMP-like complex polyadenylate polymerase) (Terminal guanylyltransferase) (EC 2.7.7.-)	Tent4a Papd7 Pols	Mus musculus (Mouse)	542.0	histone mRNA catabolic process [GO:0071044]; mRNA processing [GO:0006397]; negative regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060212]; positive regulation of 3'-UTR-mediated mRNA stabilization [GO:1905870]; response to drug [GO:0042493]; RNA 3' uridylation [GO:0071076]; snoRNA polyadenylation [GO:0071050]	Golgi apparatus [GO:0005794]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TRAMP complex [GO:0031499]	Golgi apparatus [GO:0005794]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TRAMP complex [GO:0031499]; ATP binding [GO:0005524]; guanylyltransferase activity [GO:0070568]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]; histone mRNA catabolic process [GO:0071044]; mRNA processing [GO:0006397]; negative regulation of nuclear-transcribed mRNA poly(A) tail shortening [GO:0060212]; positive regulation of 3'-UTR-mediated mRNA stabilization [GO:1905870]; response to drug [GO:0042493]; RNA 3' uridylation [GO:0071076]; snoRNA polyadenylation [GO:0071050]	ATP binding [GO:0005524]; guanylyltransferase activity [GO:0070568]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]	GO:0004652; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005794; GO:0006397; GO:0031499; GO:0031965; GO:0042493; GO:0046872; GO:0060212; GO:0070568; GO:0071044; GO:0071050; GO:0071076; GO:1905870
899	TRINITY_DN105857_c0_g1_i1	4.65011343019195	6.15402244420148	0.0770865863909931	1																													
900	TRINITY_DN110258_c0_g1_i1	-4.64202117558267	6.1533596991713795	0.0771217210783956	1																													
901	TRINITY_DN7883_c0_g1_i1	4.39852510924497	6.04696146675522	0.0771229178885072	1				4137.0	sp	A7MB54	HLX_BOVIN	71.233	73.0	19.0	1.0	485.0	267.0	262.0	332.0	1.85e-27	114.0	A7MB54	HLX_BOVIN	reviewed	H2.0-like homeobox protein (Homeobox protein HLX1)	HLX HLX1	Bos taurus (Bovine)	486.0	cell differentiation [GO:0030154]; embryonic digestive tract morphogenesis [GO:0048557]; enteric nervous system development [GO:0048484]; liver development [GO:0001889]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of organ growth [GO:0046622]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; regulation of transcription, DNA-templated [GO:0006355]; skeletal muscle tissue development [GO:0007519]	nucleus [GO:0005634]	nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; cell differentiation [GO:0030154]; embryonic digestive tract morphogenesis [GO:0048557]; enteric nervous system development [GO:0048484]; liver development [GO:0001889]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of organ growth [GO:0046622]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; regulation of transcription, DNA-templated [GO:0006355]; skeletal muscle tissue development [GO:0007519]	sequence-specific DNA binding [GO:0043565]	GO:0001889; GO:0005634; GO:0006355; GO:0007519; GO:0008284; GO:0030154; GO:0043565; GO:0045627; GO:0045629; GO:0046622; GO:0048484; GO:0048557
902	TRINITY_DN5794_c0_g1_i1	-2.7135824334363403	6.433295360819041	0.0771563906047856	1				32108.0	sp	P17538	CTRB1_HUMAN	41.27	252.0	132.0	9.0	1189.0	443.0	19.0	257.0	1.22e-44	158.0	P17538	CTRB1_HUMAN	reviewed	Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C]	CTRB1 CTRB	Homo sapiens (Human)	263.0	cobalamin metabolic process [GO:0009235]; digestion [GO:0007586]; extracellular matrix disassembly [GO:0022617]	extracellular region [GO:0005576]; extracellular space [GO:0005615]	extracellular region [GO:0005576]; extracellular space [GO:0005615]; serine-type endopeptidase activity [GO:0004252]; cobalamin metabolic process [GO:0009235]; digestion [GO:0007586]; extracellular matrix disassembly [GO:0022617]	serine-type endopeptidase activity [GO:0004252]	GO:0004252; GO:0005576; GO:0005615; GO:0007586; GO:0009235; GO:0022617
903	TRINITY_DN76781_c0_g1_i1	4.39852510924497	6.04696146675522	0.07716598781103899	1																													
904	TRINITY_DN74600_c0_g1_i1	4.39852510924497	6.04696146675522	0.0773035083016958	1																													
905	TRINITY_DN10086_c0_g1_i1	-4.642030350277071	6.1533596991713795	0.0773356958886978	1																													
906	TRINITY_DN108301_c0_g1_i1	4.65011343019195	6.15402244420148	0.0773359128766208	1				56230.0	sp	Q0V5K1	KMO_PHANO	32.71	107.0	65.0	4.0	218.0	532.0	265.0	366.0	3.520000000000001e-07	54.3	Q0V5K1	KMO_PHANO	reviewed	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Biosynthesis of nicotinic acid protein 4) (Kynurenine 3-hydroxylase)	BNA4 SNOG_00713	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	482.0	'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; kynurenine metabolic process [GO:0070189]; NAD metabolic process [GO:0019674]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process [GO:0006569]	mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]	mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; kynurenine 3-monooxygenase activity [GO:0004502]; NAD(P)H oxidase activity [GO:0016174]; 'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; anthranilate metabolic process [GO:0043420]; kynurenine metabolic process [GO:0070189]; NAD metabolic process [GO:0019674]; quinolinate biosynthetic process [GO:0019805]; tryptophan catabolic process [GO:0006569]	FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; kynurenine 3-monooxygenase activity [GO:0004502]; NAD(P)H oxidase activity [GO:0016174]	GO:0004502; GO:0005739; GO:0005741; GO:0006569; GO:0016174; GO:0019674; GO:0019805; GO:0034354; GO:0043420; GO:0050660; GO:0070189; GO:0071949
907	TRINITY_DN7114_c0_g2_i1	4.39852510924497	6.04696146675522	0.0774052879799828	1				48051.0	sp	P41224	TEF_RAT	50.0	62.0	30.0	1.0	454.0	639.0	230.0	290.0	2.7100000000000004e-09	63.2	P41224	TEF_RAT	reviewed	Thyrotroph embryonic factor	Tef	Rattus norvegicus (Rat)	301.0	positive regulation of transcription by RNA polymerase II [GO:0045944]; rhythmic process [GO:0048511]	nucleus [GO:0005634]	nucleus [GO:0005634]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]; positive regulation of transcription by RNA polymerase II [GO:0045944]; rhythmic process [GO:0048511]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; sequence-specific DNA binding [GO:0043565]	GO:0000977; GO:0000978; GO:0001228; GO:0005634; GO:0042803; GO:0043565; GO:0045944; GO:0046982; GO:0048511
908	TRINITY_DN7035_c0_g2_i1	4.39852510924497	6.04696146675522	0.0774807694892087	1				36427.0	sp	A7MBF6	ARMD1_BOVIN	54.02	398.0	180.0	1.0	2.0	1186.0	8.0	405.0	6.069999999999994e-154	448.0	A7MBF6	ARMD1_BOVIN	reviewed	Armadillo-like helical domain containing protein 1	ARMH1	Bos taurus (Bovine)	442.0					
909	TRINITY_DN66785_c0_g1_i2	4.39852510924497	6.04696146675522	0.0775108768571844	1																													
910	TRINITY_DN6774_c0_g1_i1	4.39852510924497	6.04696146675522	0.0775583376280727	1				12186.0	sp	P38994	MSS4_YEAST	28.968000000000004	252.0	121.0	11.0	1533.0	907.0	516.0	752.0	6.03e-12	72.0	P38994	MSS4_YEAST	reviewed	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase) (Diphosphoinositide kinase) (PIP5K)	MSS4 YDR208W YD8142A.05	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	779.0	ascospore-type prospore assembly [GO:0031321]; cortical actin cytoskeleton organization [GO:0030866]; phosphatidylinositol phosphorylation [GO:0046854]	nucleus [GO:0005634]; plasma membrane [GO:0005886]	nucleus [GO:0005634]; plasma membrane [GO:0005886]; 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4-phosphate binding [GO:0070273]; ascospore-type prospore assembly [GO:0031321]; cortical actin cytoskeleton organization [GO:0030866]; phosphatidylinositol phosphorylation [GO:0046854]	1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4-phosphate binding [GO:0070273]	GO:0005524; GO:0005634; GO:0005886; GO:0016308; GO:0030866; GO:0031321; GO:0032266; GO:0046854; GO:0070273
911	TRINITY_DN6774_c0_g1_i1	4.39852510924497	6.04696146675522	0.0775583376280727	1				12187.0	sp	P38994	MSS4_YEAST	29.583	240.0	111.0	11.0	27.0	617.0	528.0	752.0	8.440000000000001e-11	68.6	P38994	MSS4_YEAST	reviewed	Probable phosphatidylinositol 4-phosphate 5-kinase MSS4 (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase) (Diphosphoinositide kinase) (PIP5K)	MSS4 YDR208W YD8142A.05	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	779.0	ascospore-type prospore assembly [GO:0031321]; cortical actin cytoskeleton organization [GO:0030866]; phosphatidylinositol phosphorylation [GO:0046854]	nucleus [GO:0005634]; plasma membrane [GO:0005886]	nucleus [GO:0005634]; plasma membrane [GO:0005886]; 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4-phosphate binding [GO:0070273]; ascospore-type prospore assembly [GO:0031321]; cortical actin cytoskeleton organization [GO:0030866]; phosphatidylinositol phosphorylation [GO:0046854]	1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; phosphatidylinositol-3-phosphate binding [GO:0032266]; phosphatidylinositol-4-phosphate binding [GO:0070273]	GO:0005524; GO:0005634; GO:0005886; GO:0016308; GO:0030866; GO:0031321; GO:0032266; GO:0046854; GO:0070273
